,Time,y_true,GMR,GMR_var,DPORMRM,DPORMRM_var,DPIRMRM,DPIRMRM_var,DPMRM,DPMRM_var,DPR2MRM,DPR2MRM_var
23,2022-07-15 13:48:00,0.314799988,0.37450385926442814,0.006816043263552661,0.31630156440082935,0.0028236193287144266,0.339606825137312,0.002539055978851991,0.3419165837328824,0.002463996366963752,0.2935600232552239,0.0012978049316951217
24,2022-07-15 14:24:00,0.300533325,0.3868241747365069,0.006816043263552661,0.37358189562257804,0.002810099141025509,0.3793541969543524,0.0025364050079802274,0.3800804150127743,0.0024612985840510838,0.3324028573381834,0.001281303540945832
25,2022-07-15 15:00:00,0.326,0.38170589362122553,0.006816043263552661,0.3679398607384085,0.0028089569459873536,0.37992334205153216,0.0025360259079533452,0.3808546752733414,0.00246073580549607,0.35250610629214546,0.0012769950569984762
26,2022-07-15 15:36:00,0.35793334950000005,0.37544555255838286,0.006816043263552661,0.364666788409695,0.0028115394798391867,0.3751539088762328,0.0025353871098357642,0.37671802623830625,0.00246046677608753,0.3649710605151465,0.0012816762559555346
27,2022-07-15 16:12:00,0.3800666505,0.4068795054630906,0.006816043263552661,0.42833727190671955,0.002815425399155245,0.4279452624187452,0.0025377612687963506,0.428622826174641,0.002462626275923494,0.4160842362151969,0.0012791420416309912
28,2022-07-15 16:48:00,0.415966675,0.3804682013418135,0.006816043263552661,0.4047080476686811,0.0028124616011847704,0.4062366689258096,0.00253575715407466,0.408061142086085,0.0024617329960080884,0.4208334367148797,0.0012836506469737598
29,2022-07-15 17:24:00,0.421066681,0.37804674771074886,0.006816043263552661,0.4183595312776925,0.002815434989065423,0.41169053218771445,0.0025402044645378634,0.4124175606392998,0.002465149444678745,0.4238289034961741,0.0012795704013100772
30,2022-07-15 18:00:00,0.459399994,0.450811597724243,0.006816043263552661,0.475836945174149,0.0028073538385014556,0.47380262487396074,0.002534505832614209,0.47439232212436455,0.002459389809167949,0.4720260120984583,0.0012773639163601986
31,2022-07-15 18:36:00,0.497066681,0.4572676433482632,0.006816043263552661,0.4747904304645949,0.0028120232854803072,0.47455135305631096,0.00253642116718003,0.4758128864764208,0.0024616452932113824,0.4826534501298487,0.0012807712456886417
32,2022-07-15 19:12:00,0.496966675,0.5038149589975797,0.006816043263552661,0.5283451432096364,0.0028201754787631726,0.5212830156600917,0.0025381476444891076,0.5214816662819982,0.0024628979389949065,0.5031129126156576,0.001280237166907732
33,2022-07-15 19:48:00,0.479700012,0.4850893350148622,0.006816043263552661,0.48751494691208425,0.0028104675184088303,0.4933747597051974,0.002538294478073284,0.49361541715620394,0.0024630951447284703,0.49233207027057896,0.0012826782523811969
34,2022-07-15 20:24:00,0.44270001200000003,0.45179783753074687,0.006816043263552661,0.46992650264501656,0.002811651435471598,0.4634776803367841,0.002535180374789711,0.46457805829695165,0.0024609085939532563,0.45925785467980584,0.001283001852409455
35,2022-07-15 21:00:00,0.418966675,0.478710666306603,0.006816043263552661,0.48935402895118396,0.0028143730479615867,0.4819677718468734,0.0025358976999110892,0.48155921054014494,0.002460760698450244,0.45098642793992766,0.0012850620294193478
36,2022-07-15 21:36:00,0.41163333150000003,0.4359007121212355,0.006816043263552661,0.4240972941323685,0.002809745226249748,0.4306436704745471,0.0025353499446122505,0.43198672502833735,0.002459937042733477,0.4113452976785722,0.0012782958395196257
37,2022-07-15 22:12:00,0.3908666685,0.45250131159139,0.006816043263552661,0.4588104086233915,0.002807517577446615,0.4585488486912131,0.0025340015802398828,0.4589331115817808,0.002458593007887317,0.4337174600162478,0.0012741190841181018
38,2022-07-15 22:48:00,0.39770001200000005,0.4522988077968136,0.006816043263552661,0.45938393203561095,0.002807273503157755,0.4529451564238578,0.0025332639213250644,0.4537276755163905,0.002458605257740875,0.4181696615655094,0.0012795739778586456
39,2022-07-15 23:24:00,0.374700012,0.4381047786811159,0.006816043263552661,0.4366608835909819,0.0028182958064885614,0.4356597065979118,0.0025379712763065176,0.4361831331044553,0.002463610833109539,0.41992524077487264,0.0012858048358266858
40,2022-07-16 00:00:00,0.35150000000000003,0.402211953568817,0.006816043263552661,0.4011129827063443,0.002827364204324812,0.4045765296953722,0.002544132005689361,0.4042215655195117,0.002469548071279222,0.35940917223251123,0.0012933858861368145
41,2022-07-16 00:36:00,0.3663666685,0.3430555546777199,0.006816043263552661,0.34156634219848575,0.0028338281526320806,0.3466768442288303,0.0025442719171779233,0.3485673422547871,0.002469492271340666,0.36652151672795996,0.0012949079597783723
42,2022-07-16 01:12:00,0.3808666685,0.42152771029181274,0.006816043263552661,0.4532132926320606,0.0028613771015854545,0.44216980655189575,0.002556473530150683,0.4407773718291599,0.0024824934664724584,0.4123631762677608,0.0013149780365174942
43,2022-07-16 01:48:00,0.40686666850000003,0.3981636994429141,0.006816043263552661,0.4245167709257094,0.0028309408263614763,0.4153301489596828,0.0025427487940104586,0.41687650077515664,0.0024683586441976166,0.43717539608783007,0.0012971190619405417
44,2022-07-16 02:24:00,0.446566681,0.43171703385768134,0.006816043263552661,0.4616863386685165,0.0028101963607364876,0.4506467828573254,0.0025351465788173485,0.45060239850156947,0.002459814939387214,0.4435754149122294,0.0012789132659704917
45,2022-07-16 03:00:00,0.4886333315,0.5260455220663094,0.006816043263552661,0.5632195278923616,0.0028255693596273977,0.5513435528052049,0.0025414654346929094,0.5503925097320732,0.00246710356721282,0.5316786907811154,0.0012894814407980776
46,2022-07-16 03:36:00,0.4685,0.5071021435600048,0.006816043263552661,0.5310970294138457,0.0028190368024909353,0.5228167582276904,0.0025403403963013917,0.5227276860727459,0.002465396626747547,0.5181645615723203,0.0012855035671115267
47,2022-07-16 04:12:00,0.4350999755,0.49523678993562426,0.006816043263552661,0.5059112839626662,0.002811888791312765,0.49848743475490537,0.002536652051901655,0.4979024449047414,0.0024618910067822197,0.46699364570764973,0.0012845612942390017
48,2022-07-16 04:48:00,0.402100006,0.4821284873025638,0.006816043263552661,0.4975711457170288,0.0028121155799096585,0.4841081319678267,0.0025363092465184862,0.48361075001492004,0.0024609647428302742,0.4400891780528061,0.001286414113079287
49,2022-07-16 05:24:00,0.3789666445,0.3964846126188135,0.006816043263552661,0.39521940618773904,0.002808685499303807,0.3963234798935088,0.00253574478290056,0.39738241602119573,0.002460333811395594,0.3794460276287091,0.0012801759148371402
50,2022-07-16 06:00:00,0.386933319,0.4138386467559637,0.006816043263552661,0.4365111189115926,0.002808441729103807,0.4241814935955686,0.0025365041932318786,0.42462282649190336,0.0024614748853430306,0.4183898110793809,0.001289203784026068
51,2022-07-16 06:36:00,0.4063000185,0.4581399581593768,0.006816043263552661,0.4878550555431826,0.0028089558084362833,0.4730087719123425,0.002535016368413052,0.4724534472750252,0.002459630806784569,0.45500847039790104,0.0012828583771839661
52,2022-07-16 07:12:00,0.4222333375,0.47725645352366597,0.006816043263552661,0.4833952829643068,0.002815994635380382,0.47553977157740007,0.0025377854703869545,0.47647490439105483,0.002463494370992731,0.45108508250847196,0.0012940846252812185
53,2022-07-16 07:48:00,0.4182333375,0.4849402959864667,0.006816043263552661,0.4871346918284827,0.0028128056466725226,0.4835490703891162,0.0025362906644871533,0.48295730292739447,0.002460845530899444,0.4603105357101642,0.001281257765525888
54,2022-07-16 08:24:00,0.397,0.43696927365231464,0.006816043263552661,0.4356256456529181,0.0028061397908155828,0.4333261753448772,0.0025341672798646978,0.4336467937403121,0.0024586606241412943,0.40997586182380014,0.0012773800714021909
55,2022-07-16 09:00:00,0.3762333375,0.4419115688190341,0.006816043263552661,0.4460040637728818,0.0028095510659738193,0.43873996241659624,0.002535325185768538,0.43864618531566574,0.0024601278556075214,0.4138954091654274,0.0012843600401128894
56,2022-07-16 09:36:00,0.375200012,0.44092796612157925,0.006816043263552661,0.4271809597719347,0.00280660452705483,0.4286652355868861,0.0025341453480197023,0.4289582505186049,0.002458603017320335,0.38819738690129735,0.0012772128778199084
